id,author,sha,last_modified,created_at,private,gated,disabled,downloads,likes,library_name,tags,pipeline_tag,mask_token,card_data,widget_data,model_index,config,transformers_info,siblings,spaces,safetensors,lastModified,cardData,transformersInfo,_id,modelId
nateraw/food,nateraw,8991abd49ea01ebf502aeda51d4f12a59c603e01,2022-05-17 17:44:24+00:00,2022-03-02 23:29:05+00:00,False,False,,149579,36,transformers,"['transformers', 'pytorch', 'tensorboard', 'vit', 'image-classification', 'generated_from_trainer', 'dataset:food101', 'license:apache-2.0', 'model-index', 'autotrain_compatible', 'endpoints_compatible', 'has_space', 'region:us']",image-classification,,,,,,,"[RepoSibling(rfilename='.gitattributes', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='README.md', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='all_results.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='eval_results.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='preprocessor_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='runs/Jul15_23-32-53_nate-gpu-1/1626391981.2672853/events.out.tfevents.1626391981.nate-gpu-1.27701.1', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='runs/Jul15_23-32-53_nate-gpu-1/events.out.tfevents.1626391981.nate-gpu-1.27701.0', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='runs/Jul15_23-32-53_nate-gpu-1/events.out.tfevents.1626394310.nate-gpu-1.27701.2', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='train_results.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='trainer_state.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='training_args.bin', size=None, blob_id=None, lfs=None)]",,,2022-05-17 17:44:24+00:00,,,621ffdc136468d709f17e4d0,nateraw/food
nlpconnect/vit-gpt2-image-captioning,nlpconnect,dc68f91c06a1ba6f15268e5b9c13ae7a7c514084,2023-02-27 15:00:09+00:00,2022-03-02 23:29:05+00:00,False,False,,2137127,725,transformers,"['transformers', 'pytorch', 'vision-encoder-decoder', 'image-to-text', 'image-captioning', 'doi:10.57967/hf/0222', 'license:apache-2.0', 'endpoints_compatible', 'has_space', 'region:us']",image-to-text,,,,,,,"[RepoSibling(rfilename='.gitattributes', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='README.md', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='merges.txt', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='preprocessor_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='special_tokens_map.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='vocab.json', size=None, blob_id=None, lfs=None)]",,,2023-02-27 15:00:09+00:00,,,621ffdc136468d709f17e81a,nlpconnect/vit-gpt2-image-captioning
Salesforce/blip2-opt-2.7b,Salesforce,51572668da0eb669e01a189dc22abe6088589a24,2024-03-22 11:58:17+00:00,2023-02-06 16:21:49+00:00,False,False,,170956,264,transformers,"['transformers', 'pytorch', 'safetensors', 'blip-2', 'visual-question-answering', 'vision', 'image-to-text', 'image-captioning', 'en', 'arxiv:2301.12597', 'license:mit', 'endpoints_compatible', 'has_space', 'region:us']",image-to-text,,,,,,,"[RepoSibling(rfilename='.gitattributes', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='README.md', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='merges.txt', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='model-00001-of-00002.safetensors', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='model-00002-of-00002.safetensors', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='model.safetensors.index.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='preprocessor_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00001-of-00002.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00002-of-00002.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model.bin.index.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='special_tokens_map.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='vocab.json', size=None, blob_id=None, lfs=None)]",,,2024-03-22 11:58:17+00:00,,,63e1291d28f32df66563f006,Salesforce/blip2-opt-2.7b
microsoft/trocr-base-handwritten,microsoft,0b16231677c4613516ded30e9fa18109002efb87,2023-12-19 09:02:29+00:00,2022-03-02 23:29:05+00:00,False,False,,894812,212,transformers,"['transformers', 'pytorch', 'safetensors', 'vision-encoder-decoder', 'trocr', 'image-to-text', 'arxiv:2109.10282', 'endpoints_compatible', 'has_space', 'region:us']",image-to-text,,,,,,,"[RepoSibling(rfilename='.gitattributes', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='README.md', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='generation_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='merges.txt', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='model.safetensors', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='preprocessor_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='special_tokens_map.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='vocab.json', size=None, blob_id=None, lfs=None)]",,,2023-12-19 09:02:29+00:00,,,621ffdc136468d709f17df0f,microsoft/trocr-base-handwritten
HuggingFaceM4/idefics-80b-instruct,HuggingFaceM4,a14d258b1be2a74a3604483de552c33121a98391,2023-10-12 18:44:04+00:00,2023-07-25 03:19:23+00:00,False,False,,9366,176,transformers,"['transformers', 'pytorch', 'safetensors', 'idefics', 'pretraining', 'multimodal', 'text', 'image', 'image-to-text', 'text-generation', 'en', 'dataset:HuggingFaceM4/OBELICS', 'dataset:wikipedia', 'dataset:facebook/pmd', 'dataset:laion/laion2B-en', 'arxiv:2204.14198', 'arxiv:2306.16527', 'arxiv:2303.12733', 'arxiv:2302.05442', 'arxiv:1910.07467', 'arxiv:2204.02311', 'arxiv:2306.05425', 'arxiv:1808.10584', 'arxiv:2109.05014', 'arxiv:2307.06281', 'license:other', 'text-generation-inference', 'region:us']",text-generation,,,,,,,"[RepoSibling(rfilename='.gitattributes', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='README.md', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='added_tokens.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='assets/Figure_Evals_IDEFICS.png', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='assets/IDEFICS.png', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='assets/Idefics_colab.png', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='assets/guarding_baguettes.png', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='generation_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='model-00001-of-00017.safetensors', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='model-00002-of-00017.safetensors', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='model-00003-of-00017.safetensors', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='model-00004-of-00017.safetensors', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='model-00005-of-00017.safetensors', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='model-00006-of-00017.safetensors', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='model-00007-of-00017.safetensors', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='model-00008-of-00017.safetensors', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='model-00009-of-00017.safetensors', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='model-00010-of-00017.safetensors', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='model-00011-of-00017.safetensors', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='model-00012-of-00017.safetensors', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='model-00013-of-00017.safetensors', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='model-00014-of-00017.safetensors', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='model-00015-of-00017.safetensors', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='model-00016-of-00017.safetensors', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='model-00017-of-00017.safetensors', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='model.safetensors.index.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='preprocessor_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00001-of-00017.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00002-of-00017.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00003-of-00017.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00004-of-00017.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00005-of-00017.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00006-of-00017.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00007-of-00017.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00008-of-00017.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00009-of-00017.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00010-of-00017.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00011-of-00017.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00012-of-00017.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00013-of-00017.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00014-of-00017.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00015-of-00017.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00016-of-00017.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00017-of-00017.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model.bin.index.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='special_tokens_map.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer.model', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer_config.json', size=None, blob_id=None, lfs=None)]",,,2023-10-12 18:44:04+00:00,,,64bf3f3bcf4f379eebdbdcea,HuggingFaceM4/idefics-80b-instruct
naver-clova-ix/donut-base-finetuned-docvqa,naver-clova-ix,b19d2e332684b0e2d35d9144ce34047767335cf8,2024-03-09 13:01:37+00:00,2022-07-19 13:58:22+00:00,False,False,,95662,163,transformers,"['transformers', 'pytorch', 'vision-encoder-decoder', 'donut', 'image-to-text', 'vision', 'document-question-answering', 'arxiv:2111.15664', 'license:mit', 'endpoints_compatible', 'has_space', 'region:us']",document-question-answering,,,,,,,"[RepoSibling(rfilename='.gitattributes', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='.gitignore', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='README.md', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='added_tokens.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='preprocessor_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='sentencepiece.bpe.model', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='special_tokens_map.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer_config.json', size=None, blob_id=None, lfs=None)]",,,2024-03-09 13:01:37+00:00,,,62d6b87ef00ba76e7a691e9e,naver-clova-ix/donut-base-finetuned-docvqa
naver-clova-ix/donut-base,naver-clova-ix,a959cf33c20e09215873e338299c900f57047c61,2022-08-13 08:27:12+00:00,2022-07-19 13:49:17+00:00,False,False,,30095,149,transformers,"['transformers', 'pytorch', 'vision-encoder-decoder', 'donut', 'image-to-text', 'vision', 'arxiv:2111.15664', 'license:mit', 'endpoints_compatible', 'has_space', 'region:us']",image-to-text,,,,,,,"[RepoSibling(rfilename='.gitattributes', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='.gitignore', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='README.md', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='added_tokens.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='preprocessor_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='sentencepiece.bpe.model', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='special_tokens_map.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer_config.json', size=None, blob_id=None, lfs=None)]",,,2022-08-13 08:27:12+00:00,,,62d6b65d67d25fd8948709de,naver-clova-ix/donut-base
microsoft/trocr-base-printed,microsoft,0c708d318cd981cfc88c217fb90fb769b52ef2ff,2023-01-24 16:57:27+00:00,2022-03-02 23:29:05+00:00,False,False,,41901,127,transformers,"['transformers', 'pytorch', 'vision-encoder-decoder', 'trocr', 'image-to-text', 'arxiv:2109.10282', 'endpoints_compatible', 'has_space', 'region:us']",image-to-text,,,,,,,"[RepoSibling(rfilename='.gitattributes', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='README.md', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='generation_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='merges.txt', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='preprocessor_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='special_tokens_map.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='vocab.json', size=None, blob_id=None, lfs=None)]",,,2023-01-24 16:57:27+00:00,,,621ffdc136468d709f17df10,microsoft/trocr-base-printed
microsoft/kosmos-2-patch14-224,microsoft,e91cfbcb4ce051b6a55bfb5f96165a3bbf5eb82c,2023-11-28 09:31:26+00:00,2023-10-02 16:09:33+00:00,False,False,,19558,125,transformers,"['transformers', 'pytorch', 'safetensors', 'kosmos-2', 'text2text-generation', 'image-captioning', 'image-to-text', 'license:mit', 'autotrain_compatible', 'endpoints_compatible', 'has_space', 'region:us']",image-to-text,,,,,,,"[RepoSibling(rfilename='.gitattributes', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='README.md', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='added_tokens.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='annotated_snowman.jpg', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='generation_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='model.safetensors', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='preprocessor_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='sentencepiece.bpe.model', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='snowman.jpg', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='snowman.png', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='special_tokens_map.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='two_dogs.jpg', size=None, blob_id=None, lfs=None)]",,,2023-11-28 09:31:26+00:00,,,651aeb3d14145f2a00e9bd85,microsoft/kosmos-2-patch14-224
facebook/nougat-base,facebook,abfecedbb34367c820e233f710fdc7f54e6ab249,2023-11-20 09:26:49+00:00,2023-09-21 08:39:24+00:00,False,False,,15565,123,transformers,"['transformers', 'pytorch', 'safetensors', 'vision-encoder-decoder', 'vision', 'nougat', 'image-to-text', 'arxiv:2308.13418', 'license:cc-by-nc-4.0', 'endpoints_compatible', 'has_space', 'region:us']",image-to-text,,,,,,,"[RepoSibling(rfilename='.gitattributes', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='README.md', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='generation_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='model.safetensors', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='preprocessor_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='special_tokens_map.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer_config.json', size=None, blob_id=None, lfs=None)]",,,2023-11-20 09:26:49+00:00,,,650c013ca27ba14323fa45e2,facebook/nougat-base
