id,author,sha,last_modified,created_at,private,gated,disabled,downloads,likes,library_name,tags,pipeline_tag,mask_token,card_data,widget_data,model_index,config,transformers_info,siblings,spaces,safetensors,lastModified,cardData,transformersInfo,_id,modelId
meta-llama/Llama-2-7b-hf,meta-llama,01c7f73d771dfac7d292323805ebc428287df4f9,2024-04-17 08:40:16+00:00,2023-07-13 16:16:13+00:00,False,manual,,1111565,1397,transformers,"['transformers', 'pytorch', 'safetensors', 'llama', 'text-generation', 'facebook', 'meta', 'llama-2', 'en', 'arxiv:2307.09288', 'license:llama2', 'autotrain_compatible', 'endpoints_compatible', 'has_space', 'text-generation-inference', 'region:us']",text-generation,,,,,,,"[RepoSibling(rfilename='.gitattributes', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='LICENSE.txt', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='README.md', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='Responsible-Use-Guide.pdf', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='USE_POLICY.md', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='generation_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='model-00001-of-00002.safetensors', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='model-00002-of-00002.safetensors', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='model.safetensors.index.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00001-of-00002.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00002-of-00002.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model.bin.index.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='special_tokens_map.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer.model', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer_config.json', size=None, blob_id=None, lfs=None)]",,,2024-04-17 08:40:16+00:00,,,64b0234d53bd91402e6ad49c,meta-llama/Llama-2-7b-hf
EleutherAI/gpt-j-6b,EleutherAI,47e169305d2e8376be1d31e765533382721b2cc1,2023-06-21 14:33:36+00:00,2022-03-02 23:29:04+00:00,False,False,,166248,1375,transformers,"['transformers', 'pytorch', 'tf', 'jax', 'gptj', 'text-generation', 'causal-lm', 'en', 'dataset:EleutherAI/pile', 'arxiv:2104.09864', 'arxiv:2101.00027', 'license:apache-2.0', 'autotrain_compatible', 'endpoints_compatible', 'region:us']",text-generation,,,,,,,"[RepoSibling(rfilename='.gitattributes', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='README.md', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='added_tokens.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='flax_model.msgpack', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='merges.txt', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='special_tokens_map.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tf_model.h5', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='vocab.json', size=None, blob_id=None, lfs=None)]",,,2023-06-21 14:33:36+00:00,,,621ffdc036468d709f1753ba,EleutherAI/gpt-j-6b
01-ai/Yi-34B,01-ai,51a24adb588163efeefde6cb452feef8a677cdae,2024-04-29 08:37:30+00:00,2023-11-01 07:03:50+00:00,False,False,,10600,1243,transformers,"['transformers', 'pytorch', 'safetensors', 'llama', 'text-generation', 'arxiv:2403.04652', 'arxiv:2311.16502', 'arxiv:2401.11944', 'license:other', 'autotrain_compatible', 'endpoints_compatible', 'text-generation-inference', 'region:us']",text-generation,,,,,,,"[RepoSibling(rfilename='.gitattributes', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='LICENSE', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='README.md', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='Yi.svg', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='generation_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='md5', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='model-00001-of-00007.safetensors', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='model-00002-of-00007.safetensors', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='model-00003-of-00007.safetensors', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='model-00004-of-00007.safetensors', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='model-00005-of-00007.safetensors', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='model-00006-of-00007.safetensors', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='model-00007-of-00007.safetensors', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='model.safetensors.index.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00001-of-00007.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00002-of-00007.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00003-of-00007.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00004-of-00007.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00005-of-00007.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00006-of-00007.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00007-of-00007.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model.bin.index.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer.model', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer_config.json', size=None, blob_id=None, lfs=None)]",,,2024-04-29 08:37:30+00:00,,,6541f856eccc4f48dce3a705,01-ai/Yi-34B
tiiuae/falcon-40b-instruct,tiiuae,ecb78d97ac356d098e79f0db222c9ce7c5d9ee5f,2023-09-29 14:32:27+00:00,2023-05-25 10:14:36+00:00,False,False,,692386,1167,transformers,"['transformers', 'pytorch', 'falcon', 'text-generation', 'custom_code', 'en', 'dataset:tiiuae/falcon-refinedweb', 'arxiv:2205.14135', 'arxiv:1911.02150', 'arxiv:2005.14165', 'arxiv:2104.09864', 'arxiv:2306.01116', 'license:apache-2.0', 'autotrain_compatible', 'endpoints_compatible', 'has_space', 'text-generation-inference', 'region:us']",text-generation,,,,,,,"[RepoSibling(rfilename='.gitattributes', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='README.md', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='configuration_falcon.py', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='generation_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='handler.py', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='modeling_falcon.py', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00001-of-00009.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00002-of-00009.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00003-of-00009.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00004-of-00009.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00005-of-00009.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00006-of-00009.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00007-of-00009.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00008-of-00009.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00009-of-00009.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model.bin.index.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='special_tokens_map.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer_config.json', size=None, blob_id=None, lfs=None)]",,,2023-09-29 14:32:27+00:00,,,646f350ce2a72c647b686b91,tiiuae/falcon-40b-instruct
cognitivecomputations/dolphin-2.5-mixtral-8x7b,cognitivecomputations,73de11894bf917d9501b3b949bcd8056ed2e777f,2024-01-30 20:59:06+00:00,2023-12-14 00:45:47+00:00,False,False,,103031,1156,transformers,"['transformers', 'pytorch', 'mixtral', 'text-generation', 'conversational', 'en', 'dataset:ehartford/dolphin', 'dataset:jondurbin/airoboros-2.2.1', 'dataset:ehartford/dolphin-coder', 'dataset:migtissera/Synthia-v1.3', 'dataset:teknium/openhermes', 'dataset:ise-uiuc/Magicoder-OSS-Instruct-75K', 'dataset:ise-uiuc/Magicoder-Evol-Instruct-110K', 'dataset:LDJnr/Pure-Dove', 'license:apache-2.0', 'autotrain_compatible', 'endpoints_compatible', 'has_space', 'text-generation-inference', 'region:us']",text-generation,,,,,,,"[RepoSibling(rfilename='.gitattributes', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='README.md', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='added_tokens.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='configs/dolphin-mixtral-8x7b.yml', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='generation_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00001-of-00019.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00002-of-00019.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00003-of-00019.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00004-of-00019.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00005-of-00019.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00006-of-00019.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00007-of-00019.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00008-of-00019.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00009-of-00019.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00010-of-00019.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00011-of-00019.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00012-of-00019.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00013-of-00019.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00014-of-00019.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00015-of-00019.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00016-of-00019.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00017-of-00019.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00018-of-00019.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00019-of-00019.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model.bin.index.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='special_tokens_map.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer.model', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer_config.json', size=None, blob_id=None, lfs=None)]",,,2024-01-30 20:59:06+00:00,,,657a503b57c26133131e7d31,cognitivecomputations/dolphin-2.5-mixtral-8x7b
mosaicml/mpt-7b,mosaicml,039e37745f00858f0e01e988383a8c4393b1a4f5,2024-03-05 20:23:57+00:00,2023-05-05 00:48:02+00:00,False,False,,55891,1144,transformers,"['transformers', 'pytorch', 'mpt', 'text-generation', 'Composer', 'MosaicML', 'llm-foundry', 'StreamingDatasets', 'custom_code', 'dataset:mc4', 'dataset:c4', 'dataset:togethercomputer/RedPajama-Data-1T', 'dataset:bigcode/the-stack', 'dataset:allenai/s2orc', 'arxiv:2108.12409', 'arxiv:2302.13971', 'arxiv:2205.14135', 'arxiv:2010.04245', 'arxiv:1909.08053', 'arxiv:2302.06675', 'license:apache-2.0', 'autotrain_compatible', 'text-generation-inference', 'region:us']",text-generation,,,,,,,"[RepoSibling(rfilename='.gitattributes', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='LICENSE', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='README.md', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='adapt_tokenizer.py', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='attention.py', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='blocks.py', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='configuration_mpt.py', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='custom_embedding.py', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='fc.py', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='ffn.py', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='flash_attn_triton.py', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='generation_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='hf_prefixlm_converter.py', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='meta_init_context.py', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='modeling_mpt.py', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='norm.py', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='param_init_fns.py', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00001-of-00002.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00002-of-00002.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model.bin.index.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='requirements.txt', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='special_tokens_map.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='warnings.py', size=None, blob_id=None, lfs=None)]",,,2024-03-05 20:23:57+00:00,,,64545242ecdd69b8134e2177,mosaicml/mpt-7b
openchat/openchat_3.5,openchat,c8ac81548666d3f8742b00048cbd42f48513ba62,2024-05-07 10:12:13+00:00,2023-10-30 05:59:34+00:00,False,False,,25103,1089,transformers,"['transformers', 'pytorch', 'mistral', 'text-generation', 'openchat', 'C-RLFT', 'conversational', 'dataset:openchat/openchat_sharegpt4_dataset', 'dataset:imone/OpenOrca_FLAN', 'dataset:LDJnr/LessWrong-Amplify-Instruct', 'dataset:LDJnr/Pure-Dove', 'dataset:LDJnr/Verified-Camel', 'dataset:tiedong/goat', 'dataset:glaiveai/glaive-code-assistant', 'dataset:meta-math/MetaMathQA', 'dataset:OpenAssistant/oasst_top1_2023-08-25', 'dataset:TIGER-Lab/MathInstruct', 'arxiv:2309.11235', 'arxiv:2303.08774', 'license:apache-2.0', 'autotrain_compatible', 'endpoints_compatible', 'text-generation-inference', 'region:us']",text-generation,,,,,,,"[RepoSibling(rfilename='.gitattributes', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='README.md', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='added_tokens.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='generation_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='openchat.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00001-of-00002.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00002-of-00002.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model.bin.index.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='special_tokens_map.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer.model', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer_config.json', size=None, blob_id=None, lfs=None)]",,,2024-05-07 10:12:13+00:00,,,653f4646c2307cc448a98395,openchat/openchat_3.5
HuggingFaceH4/zephyr-7b-alpha,HuggingFaceH4,2ce2d025864af849b3e5029e2ec9d568eeda892d,2023-11-21 17:28:11+00:00,2023-10-09 08:45:10+00:00,False,False,,86438,1074,transformers,"['transformers', 'pytorch', 'safetensors', 'mistral', 'text-generation', 'generated_from_trainer', 'conversational', 'en', 'dataset:stingning/ultrachat', 'dataset:openbmb/UltraFeedback', 'arxiv:2305.18290', 'base_model:mistralai/Mistral-7B-v0.1', 'license:mit', 'autotrain_compatible', 'endpoints_compatible', 'text-generation-inference', 'region:us']",text-generation,,,,,,,"[RepoSibling(rfilename='.gitattributes', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='README.md', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='added_tokens.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='all_results.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='colab-demo.ipynb', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='eval_results.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='generation_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='model-00001-of-00008.safetensors', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='model-00002-of-00008.safetensors', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='model-00003-of-00008.safetensors', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='model-00004-of-00008.safetensors', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='model-00005-of-00008.safetensors', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='model-00006-of-00008.safetensors', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='model-00007-of-00008.safetensors', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='model-00008-of-00008.safetensors', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='model.safetensors.index.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00001-of-00008.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00002-of-00008.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00003-of-00008.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00004-of-00008.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00005-of-00008.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00006-of-00008.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00007-of-00008.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00008-of-00008.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model.bin.index.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='special_tokens_map.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='thumbnail.png', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer.model', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='train_results.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='trainer_state.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='training_args.bin', size=None, blob_id=None, lfs=None)]",,,2023-11-21 17:28:11+00:00,,,6523bd962d3ba46ccd378b5a,HuggingFaceH4/zephyr-7b-alpha
tiiuae/falcon-7b,tiiuae,898df1396f35e447d5fe44e0a3ccaaaa69f30d36,2023-09-29 14:32:19+00:00,2023-04-24 16:36:24+00:00,False,False,,90483,1034,transformers,"['transformers', 'pytorch', 'falcon', 'text-generation', 'custom_code', 'en', 'dataset:tiiuae/falcon-refinedweb', 'arxiv:2205.14135', 'arxiv:1911.02150', 'arxiv:2101.00027', 'arxiv:2005.14165', 'arxiv:2104.09864', 'arxiv:2306.01116', 'license:apache-2.0', 'autotrain_compatible', 'has_space', 'text-generation-inference', 'region:us']",text-generation,,,,,,,"[RepoSibling(rfilename='.gitattributes', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='README.md', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='configuration_falcon.py', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='generation_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='modeling_falcon.py', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00001-of-00002.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00002-of-00002.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model.bin.index.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='special_tokens_map.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer_config.json', size=None, blob_id=None, lfs=None)]",,,2023-09-29 14:32:19+00:00,,,6446b0089cb2a8f4a4ef5937,tiiuae/falcon-7b
meta-llama/Llama-2-13b-chat-hf,meta-llama,a2cb7a712bb6e5e736ca7f8cd98167f81a0b5bd8,2024-04-17 08:40:58+00:00,2023-07-13 15:11:20+00:00,False,manual,,1074034,962,transformers,"['transformers', 'pytorch', 'safetensors', 'llama', 'text-generation', 'facebook', 'meta', 'llama-2', 'conversational', 'en', 'arxiv:2307.09288', 'license:llama2', 'autotrain_compatible', 'endpoints_compatible', 'has_space', 'text-generation-inference', 'region:us']",text-generation,,,,,,,"[RepoSibling(rfilename='.gitattributes', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='LICENSE.txt', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='README.md', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='Responsible-Use-Guide.pdf', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='USE_POLICY.md', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='generation_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='model-00001-of-00003.safetensors', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='model-00002-of-00003.safetensors', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='model-00003-of-00003.safetensors', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='model.safetensors.index.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00001-of-00003.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00002-of-00003.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00003-of-00003.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model.bin.index.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='special_tokens_map.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer.model', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer_config.json', size=None, blob_id=None, lfs=None)]",,,2024-04-17 08:40:58+00:00,,,64b01418c2f8f5e34a7f1302,meta-llama/Llama-2-13b-chat-hf
